,cat1,cat2,name,資料範圍,繪製者（學號_姓名）,href,dep,date,type,複分類
FALSE,教育、媒體與文化,媒體,通傳事業員工 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=qie2uXfunffRT7I6S7p1CA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-01-21,統計表檢視,年度別，年齡別，性別，教育程度別，職業別
FALSE,教育、媒體與文化,婚姻制度之性別平權,全國已登記土地權屬筆數人次性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=qzzvlEG455Ao2kQJ9GYTAQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,內政部,2022-04-26,統計表檢視,性別，縣市別，年度別
FALSE,教育、媒體與文化,婚姻,20至24歲女性中，18歲之前曾結婚的女性占比,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=kVSiBsBU0WMcCHJvZRbwvQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2022-04-14,統計表檢視,縣市別，年度別
FALSE,教育、媒體與文化,教育,十五歲以上人口識字率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=cC3K6vUAfeUlTCcfbr03CQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2022-03-31,統計表檢視,年齡別，年度別，性別
FALSE,教育、媒體與文化,婚姻制度之性別平權,全國已登記土地權屬面積性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=GgQkSP7DK7XD3V9gN2K7AA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,內政部,2022-01-20,統計表檢視,性別，縣市別，年度別
TRUE,教育、媒體與文化,婚姻制度之性別平權,祭祀公業法人派下員統計,,R13342009_柯采瑜,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=BFvp18cp2BsfqmG8OxvDBw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,內政部,2022-01-20,統計表檢視,性別，年度別
TRUE,教育、媒體與文化,婚姻,初婚者之年齡平均數,,R11342035 許佑娟,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=aeFG0R2tHwmrDtITC%24JSaA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2021-12-13,統計表檢視,教育程度別，年度別，性別，縣市別
FALSE,教育、媒體與文化,婚姻,有偶人口離婚率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=rQEx8IIO5GnTnrVtqvB5AA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2021-12-13,統計表檢視,年齡別，年度別，性別
FALSE,教育、媒體與文化,婚姻制度之性別平權,父母離婚之子女權利義務行使歸屬,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=aPi33EfnEATKPKjm9jJFBA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2021-12-13,統計表檢視,父/母/其他，性別，年度別，縣市別
TRUE,教育、媒體與文化,婚姻,同性婚姻結婚、終止結婚對數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=c6qMv7W9Ye0PiAP9dVE8gA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2022-01-20,統計表檢視,性別，年度別
TRUE,教育、媒體與文化,婚姻,外籍配偶與大陸(含港澳)配偶人數,,R12228025 黃嘉晴,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=lJvq!GDSYHCFfHU73DDedA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部移民署,2022-02-21,統計表檢視,年度別，縣市別，性別，外籍配偶原屬國籍
FALSE,教育、媒體與文化,性別平等教育,軍事院校各學年度開設與性別平等教育議題課程統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=T8O91MYWiCWjX7KrC0WBcg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國防部,2022-05-16,統計表檢視,學年度別，學校別
FALSE,教育、媒體與文化,婚姻制度之性別平權,國人遺產拋棄繼承人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=KqPj6SlgM98FPXR5Y6bFXw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,財政部,2021-12-13,統計表檢視,年度別，性別
FALSE,教育、媒體與文化,婚姻制度之性別平權,國人贈與受贈人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=SgNAxgapYSz1OiReZxPPBA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,財政部,2021-12-13,統計表檢視,年度別，性別
FALSE,教育、媒體與文化,女性在公共領域之可見性,大專校院體育相關科系(所)畢業學生人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=lBa!LNrt8V0lxiatedF1Gg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-28,統計表檢視,縣市別，學年度別，性別，公立或私立
FALSE,教育、媒體與文化,性別平等教育,大專校院開設與性別議題相關課程修課人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=ehPXw2iGQWMR6jdh1Vr7xg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-28,統計表檢視,學年度別，性別，學校別
TRUE,教育、媒體與文化,教育,各級學校學生性別比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=skFHYzq9VHIY7kVRr3NEfQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,學年度別，教育階段，性別
FALSE,教育、媒體與文化,弱勢族群照顧,各級學校學生懷孕事件統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=iCLP9FiBz9chWo3utXHq%24g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年度別，教育階段，就學狀況(「繼續就學」或「休(輟、退)學」或其他)
FALSE,教育、媒體與文化,性別平等教育,各縣市政府性別平等教育委員會委員,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=9yEGi3UCHiINZd3RDLVysw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年度別，縣市別，性別，身分別
FALSE,教育、媒體與文化,性別平等教育,大專校院開設與性別議題相關課程數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=PvFX7FeN06oWcUGjgbNaBg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,學年度別，類型（必修、選修、其他），學校別
FALSE,教育、媒體與文化,性別平等教育,大專校院性別議題相關課程數開設比例,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=FSC9ggIs1KR73RVdlPyc7g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,學年度別，學校別
FALSE,教育、媒體與文化,教育,25-64歲成人參與終身學習活動比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=RvWON!YJB2NU2cLZpD5dnQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-26,統計表檢視,性別，年齡別，年度別
FALSE,教育、媒體與文化,女性在公共領域之可見性,全國中等學校運動會選手獲獎人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=N50!E5E5Ad4DRd6rcE!99w%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2021-12-15,統計表檢視,年度別，性別，運動種類
FALSE,教育、媒體與文化,女性在公共領域之可見性,全國大專校院運動會選手獲獎人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Ml91xI5P4ygANn96PXFWFw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2021-12-15,統計表檢視,年度別，性別
FALSE,教育、媒體與文化,女性在公共領域之可見性,全國運動會各縣市參賽選手數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=xNa5QkAq1gYceFhiI%24xfGQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2021-12-15,統計表檢視,年度別，性別，縣市別
FALSE,教育、媒體與文化,女性在公共領域之可見性,國內體育團體人員出國類別人數統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=OjKy0YLUR8XVjb3foTjdXg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2021-12-15,統計表檢視,性別，出國類別，年度別
FALSE,教育、媒體與文化,女性在公共領域之可見性,本國籍人士擔任國際體育運動組織重要職務統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=9FpN79mBeNr1qV92K6riwQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2021-12-15,統計表檢視,性別，組織類別，年度別
FALSE,教育、媒體與文化,家庭,照顧身心障礙者,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=ktp8w%244Be6e!JaqTWQxL2Q%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2021-12-13,統計表檢視,年齡別，年度別，縣市別，障礙類別，性別，障礙等級
FALSE,教育、媒體與文化,家庭,單親家庭子女數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=64wUw87vrkQ1sADNKGmYWA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2021-12-13,統計表檢視,年齡別，年度別，縣市別，性別
FALSE,教育、媒體與文化,家庭,單親戶長,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Z8uq6y9Dkaid1u9hZSWBaw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2021-12-13,統計表檢視,教育程度別，年度別，性別，縣市別，單親成因(未婚、離婚、喪偶)，身分別(一般人口、原住民、新住民)，健康狀況，工作狀況，成為單親之年數
FALSE,教育、媒體與文化,家庭,15-64歲女性平均每日無酬照顧工作時間(分鐘),,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=cd25txZGJ35JhMi30z7uEw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-03-08,統計表檢視,年齡別
FALSE,教育、媒體與文化,文化,全國民俗及有關文物數目,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=lQeww9cXHHrWPhSy6%24QytA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,文化部,2022-03-01,統計表檢視,年度別，縣市別
FALSE,教育、媒體與文化,文化,全國文化展演場地概況,2015-2023,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=AUW3BIt3ZF7kRipAToC93g%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,文化部,2022-03-01,統計表檢視,年度別，縣市別
FALSE,教育、媒體與文化,文化,文化部輔導之財團法人文化藝術基金會男、女性董監事統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=0h7%24MTS9USH!jGQyJsoNsA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,文化部,2022-03-01,統計表檢視,性別，年齡別，教育程度別，年度別，原住民
FALSE,教育、媒體與文化,文化,文化與休閒參與人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=SHaT7ds5entto!NtzJWUEA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,文化部,2022-03-01,統計表檢視,性別，年度別
FALSE,教育、媒體與文化,文化,民眾文化參與概況調查,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=4qaU5nZqyFMeWotUj5rcLg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,文化部,2021-08-03,統計表檢視,性別，年度別
FALSE,教育、媒體與文化,文化,文化單位人力概況,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=H8%24ieJ7192d10!ouX4b6DA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,文化部,2021-08-03,統計表檢視,性別，年度別
FALSE,教育、媒體與文化,文化,文化志工人力概況,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=K7cqq34nxJqSKcc9kbmKBA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,文化部,2021-08-03,統計表檢視,性別，年度別
FALSE,教育、媒體與文化,女性在公共領域之可見性,藝術、娛樂及休閒服務業就業人口,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=W5Xr%24sSgYLwiZXBDIAtJDQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-06-02,統計表檢視,年度別，性別，工作類型，工作時數，工作型態
FALSE,教育、媒體與文化,家庭,照顧小孩時間,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=MBZVbrP6KzTyNSVpg7F!Dg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2021-12-13,統計表檢視,年齡別，勞動力狀況
FALSE,教育、媒體與文化,家庭,料理家務時間,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=9H5JM59Swi6YhdicthksZg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2021-12-13,統計表檢視,年齡別，性別，勞動力狀況
FALSE,教育、媒體與文化,家庭,照顧老人時間,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=QVc%24LPLHNaycDL2D6sxrEw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2021-12-13,統計表檢視,年齡別，勞動力狀況
FALSE,教育、媒體與文化,媒體,有線廣播電視事業訂戶數及家戶普及率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=17wP5ANDGb5xvmIsP%24GfyA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-05-26,統計表檢視,年度別，集團別
FALSE,教育、媒體與文化,媒體,有線廣播電視事業家數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=sr0kJbWWCpsGzz6osdDGTw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-05-23,統計表檢視,年度別，事業別
FALSE,教育、媒體與文化,媒體,衛星廣播電視節目供應者,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=dTZa8PHPTE1eUqIVQVfF2g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-05-23,統計表檢視,年度別，事業別
FALSE,教育、媒體與文化,媒體,直播衛星廣播電視服務經營者家數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=0cvD!1oH3FN7JcDEZJWzCQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-05-23,統計表檢視,年度別，事業別
FALSE,教育、媒體與文化,媒體,無線廣播電視事業家數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=rSnNbpZObtgX3n70nzxOBg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-05-23,統計表檢視,年度別，事業別
FALSE,教育、媒體與文化,性別平等之媒體內容,申訴媒體內容：以申訴民眾性別區分,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=CamEo9NBUlwIfTrwHcI!eg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-04-26,統計表檢視,年度別，性別，媒體別（廣播、無線電視、衛星電視）
FALSE,教育、媒體與文化,性別平等之媒體內容,廣播電視內容裁處件數及金額,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Ft74XHvMSWBJVd84guVrNg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-04-26,統計表檢視,年度別，違法事實，媒體別（廣播、無線電視、衛星電視）
FALSE,教育、媒體與文化,媒體,通傳事業員工,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=qie2uXfunffRT7I6S7p1CA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家通訊傳播委員會,2022-01-21,統計表檢視,年度別，年齡別，性別，教育程度別，職業別
FALSE,教育、媒體與文化,弱勢族群照顧,各級學校學生懷孕事件統計 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=iCLP9FiBz9chWo3utXHq%24g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年度別，教育階段，就學狀況(「繼續就學」或「休(輟、退)學」或其他)
FALSE,權力、決策與影響力,社會參與,勞工工會會員人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=EWHMAFOOQYlaos%242Oxjwfw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞動部,2022-05-03,互動式查詢,年度別，性別，縣市別
FALSE,權力、決策與影響力,團體參與,勞工工會幹部人數比例,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=oFY8y9Ie!29efGOh8MAmoQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞動部,2022-05-03,互動式查詢,年度別，性別
TRUE,權力、決策與影響力,團體參與,社區發展協會理事長人數,2011年~2023年,R13322003_陳廷瑄,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=vBL%24rhWHwjYaPMGYcO4hzw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2021-11-02,互動式查詢,年度別，性別，縣市別
FALSE,權力、決策與影響力,社會參與,社區發展協會會員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=zDD8VxK!pFoGx!ZMCIWjwg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，性別，縣市別
FALSE,權力、決策與影響力,社會參與,志願服務人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=pLlshvcDKuKDTLCdrqBQOQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-20,互動式查詢,年齡別，教育程度別，性別，縣市別，職業別，年度別
FALSE,權力、決策與影響力,現任公務人員及非民選公職人員,行政院暨所屬機關進用女性閣員之情形,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=QBNcJ846l34!aJxH6VFkFQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院人事行政總處,2022-05-23,互動式查詢,年度別，性別，職務別
TRUE,權力、決策與影響力,政治參與,立法委員候選人及當選人數,2016、2020年,R13227109_王瀚逸,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=xvs94PW0ujkDOn5W3CzmKw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,中央選舉委員會,2022-01-18,互動式查詢,性別，年度別，縣市別，政黨別
FALSE,權力、決策與影響力,團體參與,全國性人民團體選任職員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=5bvH4tGk5eeDpB7!shA4qA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2021-09-15,統計表檢視,性別，類別(按職業團體及社會團體分)
FALSE,權力、決策與影響力,團體參與,政黨負責人人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=LyIQ6IPKspKX9jcx9ac6%24Q%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,內政部,2022-03-01,統計表檢視,年度別，性別
FALSE,權力、決策與影響力,團體參與,漁會團體理事及監事人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=3HXCuROAIyc08ZjMaZRPng%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2022-04-06,統計表檢視,年度別，性別
FALSE,權力、決策與影響力,社會參與,農會會員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=BPtrg3x67DnjfHypP9JIxw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2022-03-25,統計表檢視,年度別，性別
FALSE,權力、決策與影響力,社會參與,漁會會員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=hv%24FFk4unRANYduadKsIkg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2022-03-25,統計表檢視,年度別，性別
FALSE,權力、決策與影響力,團體參與,農會理事及監事人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=!pTgpRAdAsHvr6fpoJRCSw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2022-03-25,統計表檢視,年度別，地區別，性別
FALSE,權力、決策與影響力,社會參與,農田水利會會員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=KBzJPevGPxrqqDs16jfWxQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2021-04-21,統計表檢視,年度別，性別
FALSE,權力、決策與影響力,團體參與,農田水利會會長及會務委員人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=z1!HSWb1%24qIxWfK5%24GJmmg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院農業委員會,2021-04-21,統計表檢視,年度別，性別
FALSE,權力、決策與影響力,現任公務人員及非民選公職人員,司法院所屬各機關人才培訓統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=hCxkEpWNDf9jE1dQz!W2sw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,司法院,2022-03-31,統計表檢視,年齡別，教育程度別，性別，訓練進修類別，年度別
FALSE,權力、決策與影響力,現任公務人員及非民選公職人員,司法院及所屬各機關員工人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=SS6xBmOX4BXbxFuDDL4d%24A%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,司法院,2022-03-31,統計表檢視,年度別，性別，機關別
FALSE,權力、決策與影響力,現任公務人員及非民選公職人員,考試委員人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Gnc%24doLj79ZW1Q0fiWsNWQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,考試院,2022-03-08,統計表檢視,屆別，性別，教育程度別，年齡別，任職情形
